SUCURSAL,STATUS_SOLICITUD,PRODUCTO,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,TIENE_CUENTA,TARGET_APROBADO,TARGET_PRODUCTO,FLAG_INGRESO_CERO,FLAG_SIN_SCORE_COMP,TIENE_TARJETAS,TIENE_LINEAS_REV,RATIO_SALDO_LINEA,RATIO_DEUDA_INGRESO,RATIO_PAGO_INGRESO,RATIO_REVOLVENTE_INGRESO,SCORE_COMBINADO,EDAD_GRUPO_ORD,SEGMENTO_ORD,ESCOLARIDAD_ORD,NIVEL_RIESGO_ORD,MESES_VENCIDOS_ORD,VIVIENDA_ORD,CLIENTE_BANCO_BIN,COMPROBANTE_INGRESOS_DECLARACION ANUAL,COMPROBANTE_INGRESOS_INVERSIONES,COMPROBANTE_INGRESOS_RECIBO DE NOMINA,COMPROBANTE_INGRESOS_SIN COMPROBANTE,TIPO_CTE_BUENO,TIPO_CTE_MALO,TIPO_CTE_REGULAR,SCORE_CLIENTE_STD,SCORE_COMPORTAMIENTO_STD,SUMA_LINEAS_REVOLVENTES_STD,SUMA_SALDOS_TARJETAS_STD,SUMA_PAGO_MIN_TARJETAS_STD,SOLICITUDES_RECHAZADAS_STD,INGRESO_INFERIDO_STD,RATIO_DEUDA_INGRESO_STD,RATIO_PAGO_INGRESO_STD,RATIO_REVOLVENTE_INGRESO_STD,EDAD_MM,CAPACIDAD_PAGO_TOTAL_MM,CAPACIDAD_TC_MM
121,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,4356.0,56.0,10134.0,INVERSIONES,MEDIO_A,NO_CLIENTE,0,BAJO,0.44,0,225,766,0,0,0,34,HIPOTECA,PREPARATORIA,1,1,0.0,0,0,0,0,0.4400444489342358,0.0,0.0,0.0,0.8026994744386049,0,2,2,0,1,2,0,0,1,0,0,1,0,0,1.3974895636820686,1.5164572405736962,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.16966524982114103,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.2571428571428571,0.3666666666666667,0.7238095238095239
121,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,2574.0,74.0,37519.0,INVERSIONES,ALTO_A,CLIENTE_BANCO,13600,BAJO,0.26,0,231,744,559,250,0,48,FAMILIARES,POSGRADO,1,1,0.0,0,0,1,1,0.26002626527932116,0.014899117780324635,0.006663290599429622,0.3624830086089715,0.8034579550883898,2,4,4,0,1,0,1,0,1,0,0,0,0,1,1.4951774130726794,1.4528402467653738,0.09930647919367129,-0.2405345511715941,-0.03508996106240277,-1.0863226406669884,1.9623639289960184,-0.17357494928331957,0.09064240376471427,0.04903155598678017,0.6571428571428571,0.21666666666666667,0.8952380952380953
121,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,9107.0,8.0,14808.0,INVERSIONES,ALTO_A,NO_CLIENTE,0,BAJO,0.92,0,239,718,0,0,0,52,PROPIA,LICENCIATURA,1,1,0.0,0,0,0,0,0.9199919183755935,0.0,0.0,0.0,0.8065396559961777,2,4,3,0,1,3,0,0,1,0,0,1,0,0,1.6254278789268273,1.3776565268100835,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.4756383601539282,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7714285714285715,0.7666666666666667,0.2666666666666667
122,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,1,2970.0,70.0,17973.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,25000,BAJO,0.3,0,246,711,15796,320,0,30,RENTA,PREPARATORIA,1,1,0.0,0,0,1,1,0.3000303060915244,0.8788738663550882,0.01780448450453458,1.390975351916764,0.8190187529861443,0,2,2,0,2,1,1,0,0,1,0,0,0,1,1.7393970365492064,1.35741475605289,0.4335275573295776,0.8934796663098044,-0.011061104115694458,-1.0863226406669884,0.6828281107322918,2.6065008708597244,0.43389425359415557,0.8864860304677455,0.1428571428571428,0.25,0.8571428571428572
123,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,5642.0,43.0,73857.0,INVERSIONES,ALTO_A,CLIENTE_BANCO,30000,BAJO,0.57,0,227,743,0,0,0,44,HIPOTECA,LICENCIATURA,1,1,0.0,0,0,0,1,0.569956561268815,0.0,0.0,0.4061903407936959,0.793221452460583,1,4,3,0,3,2,1,0,1,0,0,1,0,0,1.4300521801456054,1.449948565228632,0.5801157494944488,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,4.341151024261919,-0.22151694892031418,-0.11464859499955123,0.08462044601974116,0.5428571428571428,0.475,0.6000000000000001
123,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,4257.0,57.0,45136.0,INVERSIONES,ALTO_A,CLIENTE_BANCO,21500,BAJO,0.43,0,240,727,2111,250,0,38,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.43004343873118495,0.046769762495568946,0.0055388160226869905,0.4763381779510812,0.8145335642618251,1,4,3,0,1,3,1,0,1,0,0,1,0,0,1.6417091871585956,1.403681660640761,0.33091582281416776,-0.12502690100875824,-0.03508996106240277,-1.0863226406669884,2.4609940491083075,-0.07102240490469969,0.05599818324035657,0.14173863507079357,0.37142857142857133,0.35833333333333334,0.7333333333333334
123,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,8711.0,12.0,15594.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,15000,BAJO,0.88,0,241,744,984,250,0,45,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.8799878775633903,0.06310119276644863,0.01603180710529691,0.9619084263178146,0.8274964166268514,2,2,3,0,3,3,1,0,1,0,0,1,0,0,1.6579904953903641,1.4528402467653738,0.1403511729998352,-0.2089039124349928,-0.03508996106240277,-1.0863226406669884,0.5270921181174649,-0.01847154681617088,0.37927938900945724,0.5371163739674459,0.5714285714285713,0.7333333333333334,0.3047619047619048
124,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,2,8315.0,16.0,9398.0,INVERSIONES,ALTO_A,CLIENTE_BANCO,15000,MEDIO,0.84,0,219,694,14157,0,0,58,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.839983836751187,1.5063843370929986,0.0,1.5960842732496276,0.7435559006211181,3,4,3,1,3,3,1,0,1,0,0,0,0,1,1.2998017142914577,1.3082561699282773,0.1403511729998352,0.7714970383350054,-0.12090730730064678,-1.0863226406669884,0.1214846316771677,4.6256879934728135,-0.11464859499955123,1.0534968838239636,0.9428571428571427,0.7,0.34285714285714286
124,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,5246.0,47.0,24550.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,30000,BAJO,0.53,0,237,757,10873,380,0,28,FAMILIARES,POSGRADO,1,1,0.0,0,0,1,1,0.5299525204566118,0.4428920570264766,0.015478615071283095,1.2219959266802445,0.8259555661729575,0,2,4,0,2,0,1,0,1,0,0,1,0,0,1.5928652624632902,1.4904321067430188,0.5801157494944488,0.527085232191479,0.009535058981484101,-1.0863226406669884,1.1133769225976622,1.2036097700073678,0.3622359562675545,0.7488937803354611,0.08571428571428563,0.4416666666666667,0.6380952380952382
124,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,2,11483.0,-16.0,28273.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,0,MEDIO,1.16,0,248,684,0,0,0,37,FAMILIARES,POSGRADO,1,1,0.0,0,0,0,0,1.160016163248813,0.0,0.0,0.0,0.8070562589584329,1,4,4,1,3,0,1,0,0,1,0,0,0,1,1.7719596530127435,1.279339354560858,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.3570949135623533,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.34285714285714286,0.9666666666666667,0.0380952380952381
125,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,1485.0,85.0,59681.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,53000,BAJO,0.15,0,196,707,40334,0,0,60,HIPOTECA,PREPARATORIA,1,1,0.0,0,0,1,1,0.1500151530457622,0.6758264774383808,0.0,0.888054824818619,0.6963419732441471,3,2,2,0,1,2,1,0,1,0,0,0,0,1,0.9253316249607828,1.3458480299059223,1.2544214334528563,2.7197211094126823,-0.12090730730064678,-1.0863226406669884,3.413150422619302,1.9531401827126313,-0.11464859499955123,0.4769807497846549,0.9999999999999999,0.125,1.0000000000000002
125,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,10196.0,-3.0,31679.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,116000,BAJO,1.03,0,197,723,104132,5710,0,41,PROPIA,PREPARATORIA,1,1,0.0,0,0,1,1,1.0300030306091525,3.2870987089238928,0.18024558856024495,3.66173174658291,0.7086837075967511,1,2,2,0,2,3,1,0,0,1,0,1,0,0,0.9416129331925513,1.3921149344937933,3.1014326547302336,7.467889321454308,1.8391608807808462,-1.0863226406669884,1.5800611980710126,10.355625096235126,5.438583152322559,2.735459545480417,0.4571428571428572,0.8583333333333334,0.1619047619047619
126,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,11186.0,-13.0,44437.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,100000,BAJO,1.13,0,218,740,3491,1250,0,45,HIPOTECA,PREPARATORIA,1,1,0.0,0,0,1,1,1.1300131326396605,0.07856065891036748,0.028129711726714225,2.250376938137138,0.7697234830387004,2,2,2,0,3,2,1,0,1,0,0,1,0,0,1.2835204060596892,1.441273520618406,2.6323504398026456,-0.022320356405205705,0.3081794238905732,-1.0863226406669884,2.415235554430811,0.031273527435046904,0.752006780322419,1.5862576023606307,0.5714285714285713,0.9416666666666667,0.06666666666666668
126,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,1683.0,83.0,11055.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,6500,BAJO,0.17,0,223,723,3966,250,0,43,PROPIA,SECUNDARIA,1,1,0.0,0,0,1,1,0.17001717345186382,0.3587516960651289,0.022614201718679332,0.5879692446856626,0.7711837075967511,1,2,1,0,1,3,1,0,1,0,0,0,0,1,1.3649269472185317,1.3921149344937933,-0.1088487536804458,0.01303153394746636,-0.03508996106240277,-1.0863226406669884,0.22995648529749899,0.9328650712848349,0.5820780429594247,0.23263472869390506,0.5142857142857141,0.1416666666666667,0.980952380952381
126,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,4158.0,58.0,53357.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,0,BAJO,0.42,0,227,768,0,0,0,53,PROPIA,POSGRADO,1,1,0.0,0,0,0,0,0.42004242852813417,0.0,0.0,0.0,0.8087494027711419,2,2,4,0,1,3,1,0,0,1,0,1,0,0,1.4300521801456054,1.52224060364718,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,2.9991636982409227,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7999999999999999,0.35,0.7428571428571429
127,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,9206.0,7.0,14455.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,7000,BAJO,0.93,0,212,740,472,0,0,49,FAMILIARES,PREPARATORIA,1,1,0.0,0,0,1,1,0.9299929285786444,0.0326530612244898,0.0,0.48426150121065376,0.7553004061156234,2,2,2,0,2,0,1,0,1,0,0,1,0,0,1.1858325566690784,1.441273520618406,-0.09418993446395868,-0.2470095289835572,-0.12090730730064678,-1.0863226406669884,0.45252999302781055,-0.11644676473541253,-0.11464859499955123,0.14819023634878423,0.6857142857142856,0.775,0.2571428571428572
127,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,2970.0,70.0,69296.0,DECLARACION ANUAL,MEDIO_B,CLIENTE_BANCO,50000,BAJO,0.3,0,216,780,2187,0,0,43,RENTA,PREPARATORIA,1,1,0.0,0,0,1,1,0.3000303060915244,0.0315602632186562,0.0,0.7215423689679058,0.7897605112279026,1,1,2,0,1,1,1,1,0,0,0,0,0,1,1.2509577895961523,1.5569407820880832,1.1664685181539336,-0.1193705985523307,-0.12090730730064678,-1.0863226406669884,4.0425752099213454,-0.11996314217275104,-0.11464859499955123,0.34139724046993136,0.5142857142857141,0.25,0.8571428571428572
127,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,8711.0,12.0,18582.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,37700,BAJO,0.88,0,229,716,26268,1490,0,40,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.8799878775633903,1.413626089764288,0.08018512539016252,2.0288451189323,0.7812589584328715,1,4,3,0,1,3,1,0,0,1,0,1,0,0,1.4626147966091425,1.3718731637365997,0.8058615654283504,1.672858604779661,0.3905640762792874,-1.0863226406669884,0.722694953734574,4.32721288069574,2.3557951342283796,1.4058743312160646,0.4285714285714285,0.7333333333333334,0.3047619047619048
127,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,5147.0,48.0,42254.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,15500,BAJO,0.52,0,237,727,5967,0,0,41,FAMILIARES,PREPARATORIA,1,1,0.0,0,0,1,1,0.519951510253561,0.1412173995361386,0.0,0.36682917593600606,0.8073220258002867,1,2,2,0,2,0,1,0,1,0,0,1,0,0,1.5928652624632902,1.403681660640761,0.15500999221632233,0.16195602362261752,-0.12090730730064678,-1.0863226406669884,2.2723302699086725,0.23288878282304293,-0.11464859499955123,0.052570442103483946,0.4571428571428572,0.43333333333333335,0.6476190476190476
129,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,6434.0,35.0,38322.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,18000,BAJO,0.65,0,222,740,0,0,0,34,FAMILIARES,POSGRADO,1,1,0.0,0,0,0,1,0.6499646428932215,0.0,0.0,0.4697040864255519,0.779338867654085,0,2,4,0,1,0,1,0,1,0,0,1,0,0,1.3486456389867632,1.441273520618406,0.22830408829875792,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,2.0149305544982066,-0.22151694892031418,-0.11464859499955123,0.1363367964782936,0.2571428571428571,0.5416666666666667,0.5238095238095238
130,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,3,11780.0,-19.0,20455.0,INVERSIONES,ALTO_B,CLIENTE_BANCO,9899,ALTO,1.19,0,221,539,0,0,0,58,FAMILIARES,PREPARATORIA,1,1,0.0,0,0,0,1,1.1900191938579654,0.0,0.0,0.4839403568809582,0.6520903010033445,3,3,2,2,4,0,1,0,1,0,0,0,0,1,1.3323643307549946,0.860045531733278,-0.009198100646766369,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.8453067713754192,-0.22151694892031418,-0.11464859499955123,0.14792874314700427,0.9428571428571427,0.9916666666666667,0.009523809523809518
130,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,2772.0,72.0,15246.0,INVERSIONES,ALTO_B,CLIENTE_BANCO,10500,BAJO,0.28,0,251,779,105,0,0,51,HIPOTECA,PREPARATORIA,1,1,0.0,0,0,1,1,0.28002828568542276,0.006887052341597796,0.0,0.6887052341597796,0.8732740086000956,2,3,2,0,1,2,1,0,1,0,0,0,0,1,1.820803577708049,1.5540491005513413,0.008421800051451149,-0.27432351584551645,-0.12090730730064678,-1.0863226406669884,0.5043110649733037,-0.1993559682683678,-0.11464859499955123,0.3146594570988302,0.7428571428571428,0.23333333333333336,0.8761904761904762
131,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,11681.0,-18.0,26466.0,INVERSIONES,ALTO_B,CLIENTE_BANCO,10800,BAJO,1.18,0,222,702,535,0,0,32,FAMILIARES,POSGRADO,1,1,0.0,0,0,1,1,1.1800181836549146,0.020214614977707247,0.0,0.4080707322602584,0.7557363831820354,0,3,4,0,2,0,1,0,1,0,0,1,0,0,1.3486456389867632,1.3313896222222126,0.01721709158134342,-0.24232075194730807,-0.12090730730064678,-1.0863226406669884,1.2388036404833318,-0.15647087852794292,-0.11464859499955123,0.08615156315220708,0.19999999999999996,0.9833333333333333,0.019047619047619063
131,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,6533.0,34.0,15607.0,INVERSIONES,MEDIO_B,NO_CLIENTE,0,BAJO,0.66,0,223,734,0,0,0,32,PROPIA,PREPARATORIA,1,1,0.0,0,0,0,0,0.6599656530962723,0.0,0.0,0.0,0.7780160057333971,0,1,2,0,3,3,0,0,1,0,0,1,0,0,1.3649269472185317,1.4239234313979545,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.5279431344705514,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.19999999999999996,0.55,0.5142857142857143
131,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,5741.0,42.0,10338.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,3000,BAJO,0.58,0,223,740,3081,250,0,47,FAMILIARES,LICENCIATURA,1,1,0.0,0,0,1,1,0.5799575714718659,0.2980266976204295,0.024182627200619075,0.2901915264074289,0.7817427138079311,2,2,3,0,3,0,1,0,1,0,0,1,0,0,1.3649269472185317,1.441273520618406,-0.21146048819585564,-0.0528346196569858,-0.03508996106240277,-1.0863226406669884,0.18301966028495972,0.737465726416454,0.6304000587667941,-0.009832105595603725,0.6285714285714284,0.48333333333333334,0.5904761904761905
131,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,8810.0,11.0,32109.0,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,18000,BAJO,0.89,0,246,740,400,0,0,48,FAMILIARES,POSGRADO,1,1,0.0,0,0,1,1,0.889988887766441,0.012457566414400947,0.0,0.5605904886480426,0.8370311753463927,2,2,4,0,3,0,1,0,0,1,0,1,0,0,1.7393970365492064,1.441273520618406,0.22830408829875792,-0.2523681313106991,-0.12090730730064678,-1.0863226406669884,1.6082102005192578,-0.18143131074207614,-0.11464859499955123,0.21034145456442924,0.6571428571428571,0.7416666666666667,0.2952380952380953
132,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,10394.0,-5.0,9896.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,21900,BAJO,1.05,0,208,714,19778,440,0,59,RENTA,LICENCIATURA,1,1,0.0,0,0,1,1,1.050005051015254,1.9985852869846403,0.0444624090541633,2.2130153597413096,0.7295359531772575,3,2,3,0,2,1,1,0,1,0,0,1,0,0,1.1207073237420044,1.366089800663116,0.34264287818735745,1.1898401450136784,0.030131222078662662,-1.0863226406669884,0.15408510428001923,6.20947960509395,1.2552049669891514,1.5558357706330084,0.9714285714285714,0.8750000000000001,0.14285714285714288
132,APROBADA,CLASICA,APROBADO,BUENO,9899.0,2,5840.0,41.0,33375.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,16300,BAJO,0.59,0,211,706,13143,0,0,55,HIPOTECA,PREPARATORIA,1,1,0.0,0,0,1,1,0.5899585816749167,0.39379775280898877,0.0,0.4883895131086142,0.7317785475394172,3,2,2,0,3,2,1,0,1,0,0,1,0,0,1.16955124843731,1.3429563483691804,0.17846410296270174,0.6960300555610907,-0.12090730730064678,-1.0863226406669884,1.6910861007506033,1.0456353751689358,-0.11464859499955123,0.1515514884350558,0.8571428571428571,0.49166666666666664,0.580952380952381
132,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,2,10889.0,-10.0,10810.0,RECIBO DE NOMINA,MEDIO_B,NO_CLIENTE,0,MEDIO,1.1,0,217,690,0,0,0,52,PROPIA,LICENCIATURA,1,1,0.0,0,0,0,0,1.1000101020305082,0.0,0.0,0.0,0.7362637362637363,2,1,3,1,3,3,0,0,0,1,0,0,0,1,1.2672390978279209,1.2966894437813095,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.2139181001816383,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7714285714285715,0.9166666666666667,0.09523809523809525
133,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,2,7721.0,22.0,21300.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,5000,MEDIO,0.78,0,212,685,5121,500,0,52,HIPOTECA,POSGRADO,1,1,0.0,0,0,1,1,0.7799777755328821,0.2404225352112676,0.023474178403755867,0.2347417840375587,0.7211389154323937,2,2,4,1,3,2,1,0,1,0,0,0,0,1,1.1858325566690784,1.2822310360976,-0.15282521132990717,0.09899244627870053,0.050727385175841216,-1.0863226406669884,0.9006228343260408,0.552108527820683,0.6085732813043434,-0.05498230545719635,0.7714285714285715,0.65,0.4
133,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,10196.0,-3.0,15886.0,RECIBO DE NOMINA,ALTO_B,NO_CLIENTE,0,BAJO,1.03,0,228,717,0,0,0,52,FAMILIARES,LICENCIATURA,1,1,0.0,0,0,0,0,1.0300030306091525,0.0,0.0,0.0,0.7794762302914476,2,3,3,0,2,0,0,0,0,1,0,1,0,0,1.446333488377374,1.3747648452733416,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.5462072546637152,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.7714285714285715,0.8583333333333334,0.1619047619047619
133,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,6038.0,39.0,13819.0,INVERSIONES,ALTO_A,CLIENTE_BANCO,17300,BAJO,0.61,0,248,744,793,0,0,40,RENTA,PREPARATORIA,1,1,0.0,0,0,1,1,0.6099606020810183,0.05738476011288805,0.0,1.2518995585787684,0.8443233397037744,1,4,2,0,1,1,1,0,1,0,0,1,0,0,1.7719596530127435,1.4528402467653738,0.20778174139567596,-0.22311909360838303,-0.12090730730064678,-1.0863226406669884,0.41089565452296406,-0.03686573741474562,-0.11464859499955123,0.7732429458879324,0.4285714285714285,0.5083333333333333,0.5619047619047619
134,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,3762.0,62.0,30493.0,INVERSIONES,MEDIO_B,CLIENTE_BANCO,30000,BAJO,0.38,0,212,766,0,0,0,60,PROPIA,LICENCIATURA,1,1,0.0,0,0,0,1,0.3800383877159309,0.0,0.0,0.9838323549667136,0.7714494744386049,3,1,3,0,1,3,1,0,1,0,0,0,0,1,1.1858325566690784,1.5164572405736962,0.5801157494944488,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,1.5024223215509687,-0.22151694892031418,-0.11464859499955123,0.5549680305837434,0.9999999999999999,0.3166666666666667,0.780952380952381
134,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,9503.0,4.0,79823.9599999994,RECIBO DE NOMINA,ALTO_B,CLIENTE_BANCO,0,BAJO,0.96,0,214,724,0,0,0,31,RENTA,POSGRADO,1,1,0.0,0,0,0,0,0.9599959591877968,0.0,0.0,0.0,0.750170210224558,0,3,4,0,2,1,1,0,0,1,0,1,0,0,1.2183951731326155,1.3950066160305352,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,4.731764911816721,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.17142857142857137,0.8,0.2285714285714286
134,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,2,6236.0,37.0,18439.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,34000,ALTO,0.63,0,217,639,24705,1180,0,54,HIPOTECA,POSGRADO,1,1,0.0,0,0,1,1,0.6299626224871199,1.3398232008243398,0.06399479364390694,1.8439177829600304,0.7045867176301959,2,2,4,2,3,2,1,0,1,0,0,0,0,1,1.2672390978279209,1.149213685407471,0.6973863032263458,1.5565322792612895,0.28415056694386487,-1.0863226406669884,0.7133337738506227,4.089731834707858,1.8569831246188757,1.2552964236880986,0.8285714285714284,0.525,0.5428571428571429
135,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,3861.0,61.0,5130.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,5004,BAJO,0.39,0,207,744,2062,205,0,28,PROPIA,LICENCIATURA,1,1,0.0,0,0,1,1,0.39003939791898173,0.40194931773879145,0.03996101364522417,0.9754385964912281,0.7457656473960821,0,2,3,0,1,3,1,0,1,0,0,0,0,1,1.1044260155102361,1.4528402467653738,-0.15270794077617528,-0.12867372759250756,-0.050537083385286695,-1.0863226406669884,-0.1579105833207646,1.0718652720438784,1.1165203417961431,0.5481333753344878,0.08571428571428563,0.325,0.7714285714285715
135,APROBADA,CLASICA,APROBADO,REGULAR,9899.0,0,1782.0,82.0,20062.0,INVERSIONES,MEDIO_A,CLIENTE_BANCO,271000,BAJO,0.18,0,235,731,2963,2963,0,37,PROPIA,POSGRADO,1,1,0.0,0,0,1,1,0.18001818365491465,0.14769215432160304,0.14769215432160304,13.508124813079453,0.8049988055422838,1,2,4,0,1,3,1,0,1,0,0,0,0,1,1.5603026459997533,1.4152483867877286,7.64566661184124,-0.06161677347091276,0.8961998803150211,-1.0863226406669884,0.8195798923936509,0.2537230829575306,4.435636195659782,10.752928984791707,0.34285714285714286,0.15,0.9714285714285715
136,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,9998.0,-1.0,12371.0,INVERSIONES,ALTO_B,CLIENTE_BANCO,0,BAJO,1.01,0,194,709,0,0,0,44,RENTA,PREPARATORIA,1,1,0.0,0,0,0,0,1.0100010102030508,0.0,0.0,0.0,0.6927765169612996,1,3,2,0,1,1,1,0,1,0,0,1,0,0,0.8927690084972459,1.3516313929794062,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,0.3161055253484078,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5428571428571428,0.8416666666666667,0.18095238095238098
136,APROBADA,CLASICA,APROBADO,BUENO,9899.0,1,6434.0,35.0,79823.9599999994,RECIBO DE NOMINA,MEDIO_A,CLIENTE_BANCO,19100,BAJO,0.65,0,194,711,103,0,0,54,HIPOTECA,LICENCIATURA,1,1,0.0,0,0,1,1,0.6499646428932215,0.0012903393918317354,0.0,0.2392765279998655,0.6940187529861443,2,2,3,0,2,2,1,0,0,1,0,1,0,0,0.8927690084972459,1.35741475605289,0.2605534905750296,-0.2744723659101593,-0.12090730730064678,-1.0863226406669884,4.731764911816721,-0.21736492787001485,-0.11464859499955123,-0.05128986997474484,0.8285714285714284,0.5416666666666667,0.5238095238095238
137,APROBADA,CLASICA,APROBADO,BUENO,9899.0,0,5147.0,48.0,66102.0,RECIBO DE NOMINA,ALTO_A,CLIENTE_BANCO,0,BAJO,0.52,0,220,758,0,0,0,43,PROPIA,LICENCIATURA,1,1,0.0,0,0,0,0,0.519951510253561,0.0,0.0,0.0,0.7857112995699952,1,4,3,0,1,3,1,0,0,1,0,1,0,0,1.3160830225232263,1.4933237882797608,-0.29941340349477835,-0.28213814423926503,-0.12090730730064678,-1.0863226406669884,3.8334870382476347,-0.22151694892031418,-0.11464859499955123,-0.24612184934300496,0.5142857142857141,0.43333333333333335,0.6476190476190476
